Set,Reference,pval,odds.ratio,intersection,union,FDR_AdjP,Jaccard,Bonf_AdjP,BH_AdjP,name_full,group,OR.ci95.down,OR.ci95.up,gwas,model_ID,qvalue,star,pathway,Pvalue,FDR,neg_log10p
Astro,Presynaptic.endocytic.zone (Re),0.00180741388104336,9.41740854191634,4,630,0.187971043628509,0.00634920634920635,0.187971043628509,0.187971043628509,BD,syngoAll,3.02858254994631,29.2835285757462,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.187971043628509,"",Astro_no_meta_analysis,0.00180741388104336,0.187971043628509,2.74294238663574
Astro,Synaptic.vesicle.endocytosis (Re),0.00467798035198549,4.24564414626637,6,658,0.243254978303245,0.00911854103343465,0.486509956606491,0.243254978303245,BD,syngoAll,1.79325407134852,10.0518350995132,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.243254978303245,"",Astro_no_meta_analysis,0.00467798035198549,0.243254978303245,2.329941606606
Astro,Presynaptic.endocytic.zone.membrane (Re),0.00704528045750869,9.40372796490755,3,627,0.244236389193635,0.00478468899521531,0.732709167580904,0.244236389193635,BD,syngoAll,2.53949929744895,34.8218641866988,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.244236389193635,"",Astro_no_meta_analysis,0.00704528045750869,0.244236389193635,2.15210171387839
Astro,Synaptic.vesicle.cycle (Re),0.0224703507120758,2.09386341016612,11,767,0.549694466562009,0.0143415906127771,1,0.549694466562009,BD,syngoAll,1.12895975567825,3.8834546212841,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0224703507120758,0.549694466562009,1.64839014915939
Astro,Postsynaptic.density.membrane (Re),0.0473335715584978,2.2237619095147,7,707,0.549694466562009,0.0099009900990099,1,0.549694466562009,BD,syngoAll,1.02591964575417,4.82017968042055,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0473335715584978,0.549694466562009,1.32483072457011
Astro,Trans.synaptic.signaling (Re),0.0497593218044335,1.88756304875483,10,768,0.549694466562009,0.0130208333333333,1,0.549694466562009,BD,syngoAll,0.990113174356009,3.59847172556008,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0497593218044335,0.549694466562009,1.30312554750131
Astro,Synaptic.signaling (Re),0.0532907347587654,1.8625375863842,10,770,0.549694466562009,0.012987012987013,1,0.549694466562009,BD,syngoAll,0.97724136659463,3.54983566934175,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0532907347587654,0.549694466562009,1.27334829177865
Astro,Synapse (Re),0.0542114949569931,1.33108040802684,41,1498,0.549694466562009,0.027369826435247,1,0.549694466562009,BD,syngoAll,0.962737007670664,1.84035207799863,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0542114949569931,0.549694466562009,1.26590861628294
Astro,Regulation.of.presynapse.assembly (Re),0.0584633521292285,3.67729010245344,3,641,0.549694466562009,0.0046801872074883,1,0.549694466562009,BD,syngoAll,1.10113943337045,12.280427062912,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0584633521292285,0.549694466562009,1.23311628700305
Astro,Neurotransmitter.receptor.transport.to.plasma.membrane (Re),0.0619599448293159,5.63327187048039,2,628,0.549694466562009,0.00318471337579618,1,0.549694466562009,BD,syngoAll,1.23165117017901,25.765210747239,BD__Astro_no_meta_analysis,Astro_no_meta_analysis,0.549694466562008,"",Astro_no_meta_analysis,0.0619599448293159,0.549694466562009,1.20788897761933
